H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi
0.015882572,-0.3020689,-0.14947502,-0.55448407,-0.13273488,-0.11700776,-0.016160812,-0.02724755,-0.020332627,0.22691028,-0.10061864,-0.043207884,-0.18769301,-0.26654893,-0.31004915,-0.17986439,-0.24662761,0.07250858,-0.21681216,-0.16270946,-0.17834778,-0.075923555,0.030488722,-0.20622492,0.027718788,-0.06251917,-0.05865861,-0.107904896,-0.20192595,-0.10272441,-0.5839797,-0.5240304,-0.33623073,-0.573107,-0.016751183,-0.2853876,-0.43397164,-0.064780384,0.0058426363,-0.0050223307,-0.06747611,-0.20622455,-0.40026072,-0.0076313545,-0.017852386,0.034963764,-0.24175376,-0.51747644,-0.17705628,-0.46294966,-0.66251636,-0.7199664,-0.16965018,-0.30929267,-0.34463888,0.00015396431,-0.014920936,0.17378294,0.30806565,0.2063953,-0.22621225,0.22976503,0.056002717,0.08052656,0.20264655,0.52473545,0.1454951,-0.00064219953,0.31431636,0.29019013,0.17795442,-0.25447944,-0.16447954,0.048835248,0.12850651,-0.27660206,-0.021315482,-0.091252305,-0.25333813,-0.56346834,-0.7164817,-0.5150274,-0.39485586
0.005886539,-0.34890568,-0.15105239,-0.06968632,0.44835052,0.27032208,0.05926085,-0.046422187,0.6024125,0.012089719,-0.2560137,-0.030517973,-0.1475988,-0.012871893,0.18774688,-0.0046443003,-0.13850394,-0.110571004,0.30112278,-0.15691853,-0.14831433,-0.001656879,0.21302357,0.057831332,-0.042145547,-0.025477672,-0.10041485,-0.17179166,0.029206293,-0.16232988,-0.3210389,-0.20839688,-0.044876277,0.122799374,0.30198854,-0.15476277,0.022263777,0.14549388,0.17953636,-0.0688718,0.039082978,-0.058695342,-0.05439406,-0.17871635,-0.38791925,-0.33392563,-0.22104043,-0.09284121,-0.038101796,-0.13441606,-0.091158606,0.07845606,0.3093268,0.029294103,-0.08316592,0.023175886,0.16105422,0.14867814,0.63373655,0.5857187,0.32378253,0.41815346,0.19113623,0.2299515,0.4527355,0.2969883,0.28485885,0.42510068,0.23214921,0.45793343,0.11748215,-0.19034372,0.13618709,0.21898971,-0.030231146,0.12229614,-0.23342681,-0.16265592,-0.045736548,-0.19970013,0.3867809,-0.025885228,-0.16670734
-0.07332874,0.2660078,-0.06841697,0.13503914,0.08922938,-0.063659675,0.19484289,0.15167415,0.031462636,0.55682653,-0.090679996,-0.09125053,0.04155939,-0.01717757,0.15638421,0.14462344,-0.013648264,0.5264102,-0.14382295,-0.17203242,-0.2793058,-0.09392927,0.14836213,0.03225292,0.18199825,0.164343,-0.071739435,-0.19868408,-0.00015927438,0.1129807,0.21116623,0.27125657,0.21956554,0.47079697,0.35922608,0.4924397,0.047252025,-0.01204875,0.16048096,-0.06030152,-0.053625524,0.077353895,0.017497096,-0.21644989,-0.41323534,-0.40850848,0.055998683,0.18769066,0.11071038,-0.11645347,0.5779479,0.32409602,0.28625274,0.23595989,0.09284224,0.07323358,-0.17279975,-0.19328341,-0.12294102,0.14294945,0.79254544,0.18528447,0.34026718,0.18664731,-0.03219015,-0.12152751,0.030688211,-0.009838311,0.0026091058,0.021125311,-0.036085494,-0.009252386,0.018665956,-0.081590176,-0.48759803,-0.21261595,-0.50395626,-0.52995306,-0.29446214,-0.01134328,0.32688048,0.2057846,0.30279952
-0.19939639,-0.32061312,-0.24496362,-0.24210165,-0.38585874,-0.39325303,-0.16105963,-0.21583244,-0.13878582,-0.33531475,-0.14105964,-0.0470773,-0.18666083,-0.2041231,-0.11422086,-0.3791922,-0.124782234,-0.2467834,-0.1339029,-0.10971346,-0.07587893,0.10488587,-0.3071381,-0.10238914,-0.4179575,-0.19547524,-0.3336065,-0.2245087,-0.20146611,-0.34319034,-0.224499,-0.14317594,-0.05184574,-0.30738834,-0.2507643,-0.086977705,0.13060302,-0.28935128,-0.106426805,-0.04284724,-0.11309396,-0.132558,0.17186381,-0.14313489,-0.27757797,0.07453809,0.049685314,-0.6011978,-0.15359035,0.04129215,-0.33861884,-0.42956343,-0.3341574,-0.12392293,-0.03559563,-0.1945038,-0.16331138,-0.2148752,-0.29526165,-0.2703982,-0.33884084,-0.4338714,-0.16900621,-0.40029326,-0.47327277,-0.30228317,-0.34378722,-0.23098065,-0.07720633,0.0421686,-0.16417088,-0.18805924,-0.5175695,0.07218113,-0.27328643,-0.18233594,0.10752595,0.03079449,0.10186749,-0.1626594,-0.046442334,-0.3611394,-0.2274225
0.11830838,0.021458656,0.14693786,-0.18152283,-0.03962688,0.1688698,0.15657558,0.32918707,-0.07237108,-0.27862546,-0.010351678,0.109188825,0.13315216,0.17317356,-0.10786809,-0.0019514256,0.14120929,0.035920657,0.25329593,0.016003754,-0.11074438,0.26267043,0.21579379,0.23075597,0.101863086,0.36419883,0.28489453,0.2345346,0.14639978,-0.026816407,0.1082314,0.038373794,-0.025045138,0.12754741,-0.3638213,-0.06723017,-0.2450484,0.14381832,-0.25288445,0.1828054,0.40985426,0.41460317,0.27106225,0.32402757,0.2564451,0.37333864,0.23122305,-0.18780336,0.02026482,0.322511,0.27104986,0.13316077,0.020948302,-0.41931015,-0.3113819,-0.21321975,0.24065103,0.1582705,-0.080154,-0.14545532,0.3524267,0.016359523,-0.47846836,0.123364255,-0.13613512,-0.035497237,-0.13298821,-0.051777344,0.017441891,0.06360142,-0.3553043,0.0779611,0.4006204,0.27220073,-0.005699087,0.5210499,0.5582693,0.6090917,0.42155713,0.032767702,-0.085820764,-0.12243914,0.24522464
-0.112670064,-0.025458233,-0.12210314,-0.30813715,-0.10337849,-0.3406895,-0.2169056,-0.13845302,-0.20680885,0.13904876,-0.40365216,-0.40501943,-0.3801228,-0.28717175,-0.053590123,-0.12842453,-0.076379426,-0.107223935,-0.17914103,-0.29652894,-0.40422302,-0.34355137,0.035266303,-0.12880708,-0.16908173,-0.2939331,-0.2524752,-0.012224837,-0.20826457,-0.30246103,-0.12845612,-0.21577962,-0.05492943,-0.100519314,-0.28250286,0.08185967,0.045235317,-0.16324733,-0.09999363,-0.46748433,-0.10659038,-0.14078443,-0.029416269,-0.16767445,-0.11647802,-0.3850622,-0.11992346,-0.12680686,-0.07635914,-0.21222232,-0.4733348,-0.1403314,-0.14748733,-0.32080123,-0.0059937905,-0.05678486,-0.6039782,-0.24014029,-0.7484002,-0.43822837,-0.13785337,-0.39646348,-0.2736675,-0.52250296,-0.018260526,-0.37276742,-0.14647906,-0.1335486,-0.04625884,-0.22154711,-0.16291308,-0.2957939,0.10000266,0.02289774,-0.06336509,-0.407481,-0.35495076,-0.19854034,-0.22444807,-0.40506452,-0.007695728,-0.3147772,-0.2808765
-0.1615004,-0.16526844,-0.0558391,-0.12973262,-0.24192804,-0.16351694,0.033250485,0.0038027614,-0.10890561,-0.4671182,-0.026543329,0.5574905,0.3455389,0.10050436,-0.0018387866,0.0637966,0.35097578,-0.003626169,0.012588162,0.29859728,0.3701601,0.31878793,-0.09149911,0.48876852,0.35508615,0.28750283,0.4451309,0.3523996,0.31055743,0.37775248,0.1950978,0.17563395,-0.16907252,0.30816123,0.49562907,0.15605262,-0.1706061,0.16137627,-0.21398145,0.25377196,0.3511662,0.0784171,-0.24621978,0.31367037,0.050940804,0.38423502,0.16947031,0.41903874,-0.007938714,0.30997524,0.12693566,-0.030531036,0.060347844,-0.14737706,-0.062784076,0.1311482,-0.041884948,-0.014468316,-0.11215256,-0.07778121,-0.01571269,-0.30975944,-0.26895317,-0.11794748,-0.26206863,-0.16544887,-0.3924084,-0.10866221,-0.4765993,-0.30775443,-0.5231202,0.32822064,0.39466825,-0.077603936,-0.06765636,-0.01248749,0.20296867,0.18602201,0.13278757,0.3420016,0.42387506,0.3085379,0.14142166
0.071143314,-0.15416372,-0.034057245,0.090000674,-0.11877547,0.039718103,-0.15011032,0.26720735,-0.01708426,0.28146002,-0.11217203,0.29503468,0.32787824,0.38261,0.13072172,0.11504878,-0.11674876,-0.027291778,0.0838956,-0.05660622,-0.028401388,0.095622465,0.25422943,0.048495658,0.13704035,0.09349614,-0.032400604,0.049106944,0.1741652,0.023810824,0.18724579,0.471636,-0.046122637,0.13453975,-0.2413135,-0.08146845,-0.3878589,-0.29519936,-0.41289777,-0.012876841,0.2625502,0.24072847,-0.3755826,-0.1961777,-0.20066169,-0.020922165,0.05526567,0.007172765,-0.13448903,0.067088805,0.16397431,0.22148107,-0.17307934,0.21514232,-0.3600219,-0.41162753,-0.3612896,-0.045254108,-0.40861568,-0.11237883,-0.033705216,-0.44142985,-0.03705121,-0.08571959,-0.34697458,-0.27416918,-0.34786546,0.31721845,-0.064821936,0.0799183,-0.38862565,0.065191254,0.095601454,0.18903953,0.10224699,0.07485557,-0.25586194,-0.33699355,0.08594097,0.014528143,-0.35639,-0.15534078,-0.20267317
0.40979296,0.46553057,0.4349885,0.5288483,0.30273134,0.24604607,0.4212178,0.4149079,0.50273,0.38954,0.39497468,0.12686212,0.31379357,0.31959453,0.31794792,0.38415188,0.6916385,0.6430293,0.5093019,0.33909532,0.43741396,0.27827036,0.50671977,0.48564005,0.44045174,0.23839049,0.3213768,0.2258669,0.361467,0.39157078,0.50252914,0.32584438,0.18359135,0.50214416,0.78242964,0.43871444,0.65257484,0.39525226,0.24713975,0.50676346,0.3406678,0.50548255,0.3450925,0.43036652,0.5163843,0.28798643,0.39048347,0.6892521,0.19694354,0.29932892,0.5243837,0.38479954,0.89956015,0.6954771,0.65821207,0.40041152,0.26689842,0.35730645,0.35550717,0.4988331,0.30913535,0.60752225,0.62147254,0.20794763,0.5896138,0.42037618,0.4551891,0.555502,0.70492816,0.4534318,0.9953228,0.5196327,0.4414998,0.29017547,0.23897748,0.6490957,0.6903339,0.3934152,0.39068016,0.38002425,0.6918458,0.52080214,0.40183613
0.08718671,-0.098922744,-0.022128174,-0.56713504,-0.096962236,-0.10233611,-0.14384465,-0.071973406,-0.20510156,-0.41979322,-0.3442024,-0.23024583,0.052614763,-0.109954186,-0.25173652,-0.08321668,-0.20130676,-0.27478698,-0.2599409,-0.43356156,-0.24745303,0.020456955,-0.2583904,-0.42573318,-0.488783,-0.32547596,-0.2685683,-0.08686285,-0.24015468,-0.45752376,-0.20308883,-0.1444048,-0.18809748,-0.82160264,-0.48402247,-0.22028503,-0.84215844,-0.6385019,-0.3222071,-0.19615678,-0.17978501,-0.18661869,-0.48805714,-0.18823256,-0.45419022,-0.06788798,-0.11095777,-0.5749631,-0.092640676,-0.02255057,-0.5179684,-0.18192492,0.2692583,-0.29925945,-0.396909,-0.47286978,-0.35520247,-0.43041033,-0.6034793,-0.751999,-0.65294266,-0.4629169,-0.85103625,-0.73048884,-0.77320933,-1.0513012,-0.59949994,-0.74635446,-0.7647591,-0.8599746,-0.63178587,-0.2946638,-0.22993918,-0.6279021,-0.4229737,-0.31509644,-0.3082894,0.12646039,0.1333225,-0.6849521,-0.42399585,-0.41055185,-0.2276248
