H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi
-0.047647163,-0.15077062,0.14579359,-0.20321193,-0.12502101,-0.17608476,-0.026536126,0.05311527,-0.11308476,-0.23687445,0.16180676,-0.113514416,-0.14370315,-0.14365548,-0.2680576,0.008279128,0.16395734,0.06582414,-0.2257162,-0.0019706935,-0.33489043,-0.20424564,-0.17526853,-0.2330028,-0.26414433,-0.27790543,-0.17833585,-0.2077207,-0.073845096,-0.17223853,-0.09433462,-0.11554452,-0.169491,0.022888802,0.2395489,-0.16619687,-0.14481995,0.08314772,-0.045797117,-0.08130188,-0.06562225,-0.1922218,-0.19187754,-0.44303712,-0.46034592,-0.1685914,-0.080899775,-0.22807296,-0.13109197,0.054336026,-0.16139005,-0.17690466,0.0064117224,0.1798927,0.04844578,-0.12371502,-0.005953444,-0.30768126,0.02593585,-0.077380635,-0.4454758,-0.17951159,-0.23181759,-0.23012424,-0.14952411,0.19292937,-0.22664367,-0.4452022,-0.3909173,-0.24470118,-0.11784321,-0.15809742,-0.04472309,-0.10030518,-0.48405,-0.5120878,-0.39731693,-0.12865655,-0.26023296,-0.3349536,-0.24478336,-0.09722728,0.09785214
-0.21556745,-0.2912021,-0.057115357,-0.1804553,-0.05432518,-0.06258911,0.0068430994,-0.19029829,-0.010324384,-0.40640578,-0.03952681,0.113812245,-0.028820036,0.17148648,0.2902023,-0.079055145,-0.19265535,-0.34416667,-0.0369966,-0.020320617,0.01358201,-0.14612053,-0.07251849,0.15668954,0.2994349,0.097118855,0.079500176,-0.1284622,-0.052377384,0.10247621,0.10726875,0.3361239,-0.118626736,0.2700959,-0.16705494,0.029958772,-0.09020196,0.063215494,-0.031134345,-0.15318903,0.053225018,-0.068523206,-0.13602197,-0.03486127,-0.10963592,-0.19248547,-0.065419845,0.21026799,-0.25670463,0.12700708,0.17050886,0.022904877,-0.4929132,-0.2338707,-0.26370513,0.017693255,-0.019304601,0.014598379,0.0871602,0.024132289,0.6014307,-0.108684324,0.04010671,0.20357779,-0.1358155,-0.23121572,-0.21522525,0.0026624876,-0.22306797,-0.20970164,-0.08204484,0.021046601,-0.0007194032,0.07668523,0.057154287,-0.20596926,-0.016908504,-0.07340382,-0.2264145,-0.17468627,0.026767181,0.10040791,0.22893617
-0.07052953,-0.4098029,-0.14819264,-0.5147618,-0.11716255,0.048169345,-0.12573928,-0.1542881,-0.028779242,-0.31576243,-0.34951553,-0.24590406,0.0042290785,-0.081322014,0.011552603,0.034543272,-0.018549437,-0.0905692,-0.1457441,-0.33312422,-0.4075494,-0.14724359,0.25723708,-0.08771174,-0.24686955,-0.18015198,-0.08878813,-0.006612166,-0.15115781,-0.3214054,-0.53318566,-0.024373086,-0.19727656,0.011516084,-0.13151719,-0.043627318,-0.29942665,-0.62173796,-0.21264906,-0.23336013,-0.043034207,0.010959331,-0.23453675,0.16858624,-0.07598733,-0.04061711,-0.3124515,-0.10599209,-0.13312024,-0.10718224,-0.32531363,-0.20278652,0.1996727,-0.33660173,-0.28436518,-0.31403515,-0.3900255,-0.45146835,-0.5685019,-0.47425723,-0.44598693,-0.46545193,-0.5338015,-0.47473735,-0.23495792,-0.27060726,-0.5652321,-0.37656274,-0.3810711,-0.46349052,-0.5863397,-0.06347801,0.036174666,-0.14367338,-0.27882093,0.0368735,0.027867155,0.15172987,-0.013426358,0.05183491,-0.3178037,-0.18463144,-0.45347914
0.20773844,0.043929,-0.27233914,-0.29420677,-0.23287214,-0.2202118,-0.058277454,0.14008304,-0.021970434,0.07637982,0.045673348,0.050417684,0.04273296,-0.19382392,0.22629052,-0.046256933,0.24162756,-0.13760138,0.3374959,0.18928486,-0.0035068076,-0.068218105,0.079357535,-0.062085837,0.027407227,0.0665045,-0.21394667,-0.19419654,-0.015921522,0.118079625,-0.25364947,-0.303597,-0.063617796,-0.12631719,0.30075845,0.055998098,0.29771933,0.24528301,0.112554155,-0.07722938,-0.058078215,-0.05622357,0.31118274,0.063584834,0.036927972,-0.00300009,0.05443316,0.060180176,0.07332336,-0.22318362,-0.048153095,-0.06995908,0.38464484,-0.037264828,0.22694215,-0.13207349,0.031134183,0.050704036,0.18806016,0.03626888,0.95940155,0.16974372,-0.16985236,0.017929422,-0.06552551,-0.13255641,0.2765037,0.15859698,0.12710498,-0.10616508,0.2751202,0.02264601,0.038482018,-0.104012616,0.2405628,-0.21773718,0.091358215,-0.107943304,0.061478335,-0.058312338,-0.04151722,0.0397061,-0.20637755
0.1431473,-0.015224053,0.06467129,0.043563683,-0.017321032,0.06678838,0.32722047,0.34796715,0.13876723,0.040905867,0.092035025,-0.1108647,-0.13495877,-0.18330047,0.3908151,0.2837453,0.091368206,0.10242033,-0.042951293,0.10213296,-0.07938072,-0.15714076,-0.09642832,-0.029869312,0.14127684,-0.07150646,-0.27767405,-0.36159337,0.0014236963,0.08787312,-0.041992575,-0.2843641,0.27424926,0.27304667,0.06662318,-0.05304557,0.3806729,0.1169863,0.14623447,-0.12940143,-0.05230927,-0.049303874,-0.3461269,-0.008385209,0.033639453,-0.129983,-0.28808168,0.24266481,0.32492474,-0.17170626,-0.043571614,0.1095156,0.43870354,-0.11171787,0.06812142,0.013684516,-0.03028208,-0.15478253,0.10297549,-0.16448662,0.85152775,0.047550425,-0.101942584,-0.08872732,-0.0401209,-0.017165195,0.11071505,-0.107293405,0.05459184,-0.083909795,0.27538326,-0.021014249,-0.26961985,0.120768055,0.2904864,0.2656847,0.017102705,-0.28224298,-0.2562512,0.0040705893,0.15787145,0.033087272,0.04475828
0.06709547,-0.11962048,-0.20013255,0.18449923,-0.012943707,0.01882803,-0.056049764,0.084588856,-0.008305818,0.046046186,-0.13406639,-0.22318783,-0.3610165,-0.10089706,0.018934283,0.038565546,-0.14358431,0.023468014,-0.51575166,-0.10826169,-0.15791063,-0.39439923,-0.10827989,-0.1389065,-0.20750731,-0.115801826,-0.09786789,-0.06777698,-0.12473049,-0.07554948,-0.3818898,-0.2869984,-0.15918061,-0.147166,-0.21250802,-0.0033771181,-0.05807768,-0.6272367,-0.030478897,-0.60174054,-0.5019217,0.12559831,-0.7687989,-0.08069849,-0.041136198,-0.21351786,-0.2834844,-0.17630811,-0.21402855,-0.23201875,-0.2909174,-0.15090913,-0.12430644,0.047473248,-0.27905425,-0.4322774,-0.3362991,-0.3051298,-0.41689488,-0.46568578,-0.16596492,-0.5392139,-0.37542817,-0.44249246,-0.5287412,-0.41988862,-0.30262816,-0.29624236,-0.8593509,-0.09993425,-0.42651078,-0.5446366,-0.62064904,0.17557576,-0.05906344,-0.39203233,-0.11892995,-0.38974032,-0.14690585,-0.31575862,0.032804634,-0.109299295,-0.36321896
-0.14635044,-0.028656522,-0.4223217,-0.388529,-0.25128978,-0.4220655,-0.25290138,-0.44731858,-0.31761327,-0.19990405,-0.119896576,-0.34235507,-0.46257496,-0.5020922,-0.31599364,-0.41724977,-0.15504645,-0.13012302,-0.024462173,-0.19560698,-0.16621244,-0.16061254,-0.15493642,-0.34126216,-0.5031618,-0.40582508,-0.44412866,-0.47065336,-0.3901012,-0.36599168,-0.25294015,-0.42580235,-0.18297221,-0.38245013,-0.30315375,-0.17958188,-0.108570434,-0.13917516,-0.2063608,-0.36005598,-0.2596639,-0.32257444,0.17350131,-0.21774414,-0.22705576,-0.29064375,-0.39186096,-0.29324278,-0.094794795,-0.5070918,-0.370781,-0.47567162,-0.05517184,-0.16108774,-0.38539642,-0.2953576,-0.21061717,-0.24875943,-0.22458865,-0.11920035,-0.18898983,-0.24026988,-0.24817823,-0.10966624,0.0030483513,-0.098620415,-0.18868694,-0.25781894,0.010551497,-0.19015345,-0.49826807,-0.25837943,-0.15491964,-0.49415743,-0.30112052,-0.6000127,-0.2640377,-0.06571804,-0.3948546,-0.1342989,-0.30133262,-0.27208614,-0.43996692
0.37650818,0.18399097,0.16274427,0.35923117,0.4293402,0.13052595,0.024558447,0.089916475,0.23774111,0.60930467,0.38745505,0.30670434,-0.0011081399,-0.06530974,0.26883075,0.08207992,-0.095534466,0.17801394,0.15401773,0.32107034,0.24065152,0.016746046,-0.027549488,0.20860468,0.05983172,0.21321422,0.04665224,0.21084969,-0.037088655,0.13814159,0.1166585,-0.20369086,0.23070832,0.15119074,0.11891423,0.68858474,0.53466463,0.6084136,0.29339635,0.24261904,0.07602801,0.1144432,0.076174386,0.22535995,0.30426344,0.1617702,-0.026647836,0.12679045,0.17709169,0.07910866,0.20846401,0.1534866,0.057126552,0.45615578,0.406384,0.2072176,0.3559669,0.3264455,0.2516523,0.26017016,0.033688642,0.34686154,0.3712941,0.37954324,0.24694747,-0.13629921,0.20857957,-0.03825037,0.08524175,0.057949983,0.15446013,-0.06040703,0.10522126,0.009157963,0.24901685,0.22641338,0.21521437,0.23694605,-0.0695473,-0.078352354,0.27402183,0.15316714,0.1712822
-0.10268589,0.3085585,-0.021260845,-0.0018302661,-0.35020733,-0.32082206,-0.013266196,-0.15240088,-0.20291312,0.49738374,-0.09812048,-0.19042294,-0.07176591,-0.25014883,-0.31105766,-0.108324915,0.12604001,0.19149683,0.010400143,-0.20789535,-0.3512324,-0.13695085,-0.44494146,-0.23156711,-0.20262294,-0.2783582,-0.20475447,-0.18574011,-0.19244915,-0.14763291,0.052296586,-0.16997547,-0.14720227,-0.15610138,-0.20083548,0.14276244,-0.077794515,-0.22945699,-0.3956697,-0.1308807,-0.17061074,0.0067621763,0.12531942,-0.20237555,-0.370036,-0.2697768,-0.27015966,-0.0049354276,-0.001167765,-0.29613316,-0.2497741,0.046494935,-0.09142882,0.15228342,0.04054464,-0.24396834,-0.29387373,-0.26312676,-0.1793121,0.08203541,0.39802986,0.18395513,0.021222934,0.060425945,0.1550518,0.26961043,0.40402427,0.23401463,0.24651265,0.67654943,0.4811527,-0.09937595,-0.004419662,-0.12530132,-0.17951149,0.085353844,-0.20609765,-0.30706248,-0.16344969,0.114498176,0.4804195,-0.06968635,-0.18312874
-0.028154794,0.09222202,0.36338982,0.4879803,0.058309868,0.002614349,-0.19821554,-0.012928489,-0.13547452,-0.41350722,0.42509827,0.37787008,0.28082708,0.10790618,0.11491799,0.09782016,0.025806962,-0.2130963,-0.01917983,0.3957771,0.5912487,0.35459226,0.056244355,0.41966847,0.32028523,0.36125168,0.27658212,0.41986415,0.3602197,0.4283206,0.45060384,-0.115396716,0.06976481,0.16440031,-0.1970035,0.23516835,0.2520686,0.3816793,0.21965025,0.35598055,0.40581053,0.64651585,0.04556285,0.22599271,0.18358588,-0.08513289,0.099467054,0.41375744,0.103198566,0.2181556,0.3296527,-0.09328558,0.20068793,-0.1608702,-0.21726504,0.40097532,0.4242896,0.48957837,0.74703383,0.5935231,0.15943246,0.3511255,0.41042605,0.35999507,0.23095624,0.5646855,0.5417514,0.45002568,0.16075017,0.36286888,0.48754776,0.44571882,0.6407109,0.19373584,0.5730598,0.65247875,0.30055752,0.109077364,0.06961754,0.67253464,0.3372311,0.43857694,0.28801778
0.10302886,-0.17669065,0.09198548,0.40553948,0.113457814,0.4663747,0.42745027,0.14121433,-0.15255277,-0.0849755,0.22431657,0.35631138,0.20381601,0.34212917,0.20952834,0.1401798,-0.18874288,-0.3027319,0.31682035,0.35687524,0.20502834,0.28774264,-0.022073334,0.44369328,0.52738357,0.48984128,0.4319107,0.39925405,0.27473348,0.38099146,0.031631324,0.23770693,0.13233605,0.22765924,-0.22447121,-0.35199237,-0.022180362,0.28056058,-0.06151922,0.328107,0.2151029,0.16584708,0.18226057,0.2283601,-0.00619087,0.15535061,0.16601332,0.32208169,0.012005782,0.25170043,0.37144095,0.036101155,-0.2045297,5.0927254e-05,0.18588413,0.16775084,0.2085606,0.19691406,-0.24656916,0.115829825,-0.03782778,0.070230536,-0.1122314,0.021556918,-0.25707564,-0.07425888,0.21515782,0.18541169,-0.04430274,0.16026378,-0.35940117,0.21720138,0.24241751,0.2968852,-0.18044937,0.32384226,0.015497038,0.093379125,0.07801556,0.17363277,0.34737688,0.25601503,0.07822185
0.023897339,-0.17394935,0.03941149,-0.14605409,-0.023319148,0.03070904,-0.30991945,-0.12763529,0.021461483,-0.23752981,0.07727507,0.0053641433,0.06618193,-0.009931724,-0.54339284,0.14412346,-0.20580958,-0.25414276,0.26019064,-0.06556554,0.030660722,0.014615861,-0.0669125,0.2531294,-0.06643358,0.07499905,0.07898724,0.23920287,0.16105875,-0.056280296,-0.13869601,-0.005276433,-0.096991695,0.00072078453,-0.1253089,0.012751257,-0.12075815,-0.31446782,0.18520659,-0.068172365,-0.008517607,0.25759313,-0.026210591,0.08238082,0.054335605,0.16032168,0.20814152,-0.14032173,-0.14597037,0.050071713,-0.019732457,-0.0067335907,0.09234504,-0.007714135,-0.073884726,-0.2218117,-0.06376733,-0.21060649,0.09397136,-0.07946461,-0.30224302,-0.104937606,-0.021702245,0.18595642,0.25474343,0.10348362,0.21045075,0.17365167,-0.04791539,0.31713948,0.32046705,-0.24916816,-0.13709983,0.07984864,0.19281149,0.22356698,0.23702125,0.30045483,0.12467472,-0.59363055,-0.06504621,-0.15454231,0.05678805
-0.08662566,0.110679016,-0.23236603,0.11510968,-0.03894317,-0.060534682,-0.10439335,-0.048609607,0.00076095085,0.5054232,-0.4541962,-0.19954696,-0.12987696,-0.1272772,-0.14116289,-0.023043169,-0.4611572,0.16366689,-0.122687005,-0.18439701,-0.09950635,-0.07424378,-0.14540301,-0.18681979,-0.23265724,-0.22248106,-0.2045405,-0.19693694,0.01267559,-0.13191314,0.083522186,-0.10730094,-0.07252056,-0.095571004,-0.34751317,0.19234438,-0.45058638,0.029543051,0.13158953,0.07497464,0.01798977,-0.13352923,-0.107017785,-0.38694474,-0.47998163,-0.49910516,-0.14696857,-0.2835497,-0.12953582,-0.13941348,-0.21495245,-0.045474224,-0.06815706,0.2647239,-0.31772795,-0.20939307,-0.17790326,-0.28168255,-0.028239168,-0.21909507,-0.52548486,-0.037793424,-0.25304446,-0.0032059448,-0.29085,-0.35259163,-0.23508285,0.03535215,-0.16507274,-0.33786803,-0.28799617,-0.07603078,0.1038477,0.23659499,0.028451616,-0.5269458,-0.5369522,-0.4049682,-0.31880492,-0.35292885,0.18800808,-0.19036037,-0.20039468
0.13883457,-0.033252906,0.16241902,-0.15433751,-0.10842739,0.070675686,0.0041953125,0.17337395,0.026771363,0.11341765,0.032038864,-0.0096718,0.06505833,0.19670959,0.10802173,0.024740074,0.078841925,0.10426595,-0.23084696,-0.122927316,0.07767309,0.041264374,0.11908109,-0.19483757,-0.2519197,-0.1603585,-0.17564884,-0.054846294,0.0551511,-0.14075147,-0.17994133,0.32311893,-0.015363854,-0.17574619,-0.059364717,0.3266623,-0.33707812,-0.2537054,-0.15620962,-0.061861567,-0.07449432,-0.3237585,-0.21107444,-0.09563685,-0.2670653,-0.1138605,0.106540844,-0.0829112,0.06086356,-0.009049936,-0.099225014,-0.09061688,0.1310957,0.18711053,-0.14973126,-0.15687555,-0.16676405,-0.13252547,0.10719788,-0.1808927,-0.19901761,0.009360703,-0.01430533,0.19632825,-0.028636383,-0.017293055,0.0073020486,0.29847082,0.17800726,0.02401949,0.07761352,-0.18112338,0.029365554,0.058761105,-0.15686473,-0.15915467,-0.13336655,0.028876772,0.18320295,-0.11123724,-0.3442995,-0.29576382,-0.27962628
