H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi
-0.09499884,-0.2695392,-0.07468736,-0.16185445,-0.1287547,-0.05585943,-0.03320378,0.06968724,-0.012124594,-0.0033835168,-0.28273442,-0.3055814,-0.32228506,-0.046672493,-0.25925288,0.03792694,-0.029724043,-0.25533545,-0.25942436,-0.41935757,-0.13929176,-0.1808505,-0.118575975,-0.24029309,-0.27828324,-0.34174788,-0.357378,-0.23726518,-0.15978295,-0.2944929,-0.2808001,0.0011444972,-0.012884766,-0.2361324,-0.012336241,-0.121032014,-0.3698926,-0.3087712,-0.23306581,-0.20492974,-0.36099058,-0.36186373,-0.25210825,-0.2308186,-0.17421553,-0.27404734,-0.07291151,-0.26121035,-0.22884715,-0.18756057,-0.114021234,-0.07265969,-0.09010576,-0.09857432,-0.218397,-0.42037514,-0.3810569,-0.42792365,-0.27817118,-0.26600733,-0.055941258,-0.33667296,-0.43752494,-0.27723002,-0.2880922,-0.36247295,-0.3645592,-0.22634736,-0.09196013,-0.39221218,-0.34157732,-0.13986945,-0.21786399,-0.33091137,-0.017712565,0.009017712,-0.3330464,-0.34134865,-0.11042833,-0.20842455,-0.27466005,-0.30722058,-0.24715945
0.33760938,0.64488786,0.6650964,0.14086844,-0.030334853,0.14863788,0.29317197,0.5699701,0.28145838,0.64655197,0.492472,0.3475646,0.2489505,0.27871013,0.27727726,0.41742918,0.33262384,0.51049376,0.19251302,0.4233138,0.10524665,0.3439075,-0.0704239,0.26778537,0.4015567,0.27308494,0.34001142,0.35541013,0.41481742,0.4514679,0.2810166,0.35287014,0.038987998,0.5169885,0.23176923,0.55676484,0.45713374,0.3937741,0.17639723,0.27117983,0.34252352,0.36744323,0.2962457,0.44809407,0.36463338,0.3206785,0.25860536,0.4144964,-0.21180211,0.6009493,0.45544243,0.5650314,0.15318444,0.51702905,0.3359073,0.4641705,0.530951,0.52762306,0.19045547,0.5233675,0.26235276,0.44631794,0.356625,0.24666856,0.2715153,0.38704005,0.2612231,0.48206308,0.27336553,0.61569566,0.15455042,0.059169102,0.24154216,0.19115391,0.13676351,0.20392974,0.30451167,0.3256987,0.21520105,0.3259901,0.3744021,0.40190905,0.6445038
-0.4390641,-0.17614466,-0.14201304,-0.3940802,-0.30810788,-0.38140225,-0.14567298,-0.4409741,-0.25642914,-0.35909823,-0.2234439,-0.19961666,-0.40041417,-0.41163725,-0.23822056,-0.28124774,-0.13108912,-0.021465853,-0.47015995,-0.1739164,-0.24520677,-0.18371922,0.041360065,-0.17807542,-0.0039209677,-0.24900094,-0.15883754,-0.2757416,-0.31378594,-0.08756931,-0.2996899,-0.34164008,-0.2382059,-0.07475045,-0.03539083,-0.30523378,-0.43740055,-0.18169624,-0.18110877,-0.32148743,-0.29822612,-0.19162732,-0.24161527,-0.16649534,-0.23850101,-0.3488522,-0.4064851,-0.1633375,-0.44228962,-0.3935544,-0.23719399,-0.26003742,-0.00049447303,-0.36738884,-0.40881634,-0.15341379,0.015840396,-0.21261196,-0.03925976,-0.112260245,-0.08099226,-0.050303478,-0.039450202,-0.27727866,-0.3480164,-0.010996307,-0.057101294,-0.13010183,-0.21738715,-0.09123806,0.07021371,-0.2315633,-0.2694536,-0.2039183,-0.30822766,-0.07604667,-0.23009865,-0.4756907,-0.4499681,-0.22805113,-0.31538025,-0.2499275,-0.26624388
0.044551436,0.053023428,0.20522,0.13003355,0.12880017,0.25254348,0.03045045,0.016515644,0.00455311,0.20865174,0.08414964,0.054069493,0.016913,0.09431466,-0.09116209,-0.10011849,-0.07275296,0.18647829,0.14463459,-0.00144978,-0.08294244,0.15274367,-0.17010395,-0.18973923,-0.17126063,-0.057394676,-0.032307778,0.25493866,0.1006518,-0.11096289,-0.2435185,-0.22454564,0.09313099,-0.25177976,-0.1419553,0.17359954,-0.0047404645,0.062116038,-0.04214537,-0.02131363,0.162244,-0.0287979,-0.11015128,0.33931708,0.18896104,0.3471926,0.12455183,-0.30607396,0.1827489,0.04891259,-0.19543034,-0.047824543,-0.059973396,0.13783342,-0.008722074,0.04317577,0.13291055,0.12109265,0.067585565,0.03771734,-0.014353781,0.029630061,-0.011359766,-0.2417413,-0.1231144,-0.17948672,-0.014127408,-0.045778356,-0.077638425,0.051915,-0.025243234,-0.13675976,0.14489287,0.085518144,-0.00636562,0.05212591,0.3382345,0.47614118,0.22822574,-0.2633835,-0.17588001,-0.035105385,-0.044227365
-0.014349863,-0.13824515,0.014061761,-0.022635907,0.026910165,0.1483964,-0.027680898,-0.10328302,0.016331444,-0.33147666,-0.032886922,0.0020681666,0.13646866,0.050889567,-0.19390967,-0.049323708,-0.009078536,-0.22924824,-0.19375901,-0.08568119,-0.11764388,-0.1032597,0.034416147,-0.085437045,0.025112277,-0.09351444,-0.024791973,-0.0656305,-0.055693883,-0.016601363,-0.21759203,-0.20706978,-0.2023159,-0.119261436,0.08012725,-0.35363758,-0.24006169,-0.15299793,-0.14598782,-0.009440427,-0.18305552,-0.2533229,-0.2944398,0.048938245,0.005482839,0.09730689,0.09990826,-0.06062661,0.05247361,-0.24947351,-0.2343513,-0.15120944,0.02801787,-0.27855927,-0.018421674,-0.04974792,-0.23729129,-0.24274504,-0.16390702,-0.18592693,0.0020884858,-0.11581658,0.1347958,0.05160424,-0.055537358,0.10122821,-0.11417298,-0.15577367,-0.27616605,-0.12017588,-0.026921416,-0.121061206,-0.20776004,-0.40007254,-0.415692,-0.076632,0.11820592,0.07560785,0.07552695,-0.12922563,-0.24692057,-0.21761659,-0.15137942
-0.40394926,-0.27812257,-0.27728277,-0.34789398,-0.24271277,-0.15024361,-0.23299617,-0.24177673,-0.10260661,-0.65171564,-0.48392862,-0.2297972,-0.22832854,0.011156523,-0.15325753,-0.18962964,-0.3183045,-0.38994187,-0.2541168,-0.21864596,-0.40427494,-0.21461114,0.08209352,-0.2931572,-0.20032747,-0.33871168,-0.40704134,-0.35020316,-0.33064523,-0.3697481,-0.3646354,-0.1361413,-0.0831903,-0.30466896,-0.3914251,-0.6391134,-0.5725142,-0.42590618,-0.35620344,-0.24763261,-0.26125234,-0.2609362,-0.08928618,-0.18903366,-0.2723116,-0.22493404,-0.21026787,-0.5025351,-0.11724662,-0.3888845,-0.29765388,-0.4028702,-0.14923555,-0.64883476,-0.38753042,-0.49149936,-0.39600214,-0.2882234,-0.2818302,-0.48155707,-0.27378005,-0.47407195,-0.34648794,-0.23368289,-0.20886448,-0.50167364,-0.55155075,-0.45626563,-0.42693266,-0.50230134,-0.4892848,-0.16731073,-0.28459424,-0.047333747,-0.1991092,-0.21444556,-0.060885474,-0.21866812,-0.16902122,-0.34438658,-0.47537407,-0.38118264,-0.48055595
-0.10353981,-0.118650526,-0.011356558,0.048362408,0.12666142,0.11753559,-0.177368,-0.056612533,-0.03102699,-0.37088683,-0.27751136,-0.09066161,0.033992168,0.1319819,0.071938545,0.06321986,-0.28186473,-0.2632306,0.2685895,-0.13020995,0.14876986,0.18485449,0.16190906,0.17872196,0.1545997,0.22961393,0.29652897,0.20644093,0.09445065,-0.099168696,0.026304465,0.24896283,0.15951838,-0.019539334,-0.23006588,-0.34393513,-0.045252603,0.10108055,0.23027878,0.21619947,0.1396934,0.15012082,0.51413214,0.36620963,0.34389645,0.35610119,0.22558413,-0.03221167,0.015832296,0.16007014,0.06181115,0.12825966,0.016426893,-0.17381933,0.10809035,0.10107377,0.1835995,0.31157133,0.3099523,0.13676074,0.25880072,0.34945348,0.28697297,0.45648438,0.35205278,0.45008817,0.26147586,0.18394636,0.34271717,0.2816321,0.40326828,0.28565386,0.32563296,0.17085552,0.40682694,0.5129692,0.3103926,0.30849147,0.38474113,-0.08280325,0.26856056,0.16299354,0.24785905
0.078140736,-0.053059615,-0.3528474,-0.06261938,0.04946471,0.07032148,0.10223067,-0.14772482,0.0821295,0.29780227,-0.12380915,-0.13475658,-0.30806127,-0.16294195,0.12181708,-0.081502564,0.076320276,0.0156592,-0.26607892,0.0142104,-0.081118494,-0.19084354,-0.16605997,-0.3810971,-0.18321086,-0.078115396,-0.3036204,-0.38473848,-0.28846174,-0.1708831,-0.14920151,-0.11408449,-0.043765165,-0.03469108,0.069917485,-0.0015724628,-0.025647089,-0.082595386,-0.06151676,-0.16053723,-0.26754305,-0.23935592,-0.13389534,-0.22730236,-0.09978246,-0.24492428,-0.18352327,-0.18623176,-0.16891146,-0.19474824,-0.12182697,-0.23240262,-0.090840064,0.057481404,0.009505689,-0.076040044,-0.14859056,-0.2533066,-0.41924307,-0.22803009,-0.012548281,-0.18231735,-0.05040794,-0.10418257,-0.14270143,-0.26068875,-0.20525253,-0.18791628,0.0137018645,-0.22785476,-0.20302485,-0.15092473,-0.2579861,-0.20706198,-0.2102859,0.14228572,-0.15341537,-0.349188,-0.23231657,-0.0130273495,-0.05489233,-0.114018805,-0.2656122
0.08882122,-0.015959783,-0.044882383,0.07739856,-0.069963515,-0.060082324,0.10383578,0.08729964,0.09401928,-0.30617008,-0.014661241,0.06900063,0.21429561,0.18097813,-0.14530313,-0.03984432,0.09118106,0.010956034,0.27460486,0.024359174,0.05854159,0.045085788,-0.17438503,0.2816787,0.291103,0.11053611,0.2961491,0.21016519,0.2797756,0.27521592,0.25749025,0.36987945,0.037607018,0.08915612,-0.020662578,-0.09773414,0.01560008,-0.015227648,0.14798434,0.13075307,0.03561573,0.28051016,0.23205493,0.31814763,0.44426146,0.32030264,0.06113236,0.13902615,0.01645809,0.16293365,0.028667087,0.053241953,-0.23377937,-0.10460149,0.14637643,0.083077386,-0.095580444,0.13905616,0.119833216,-0.012372978,-0.105846114,0.13181458,0.21059632,0.24934599,0.4214186,0.2793703,0.22615837,0.1991208,-0.003774452,0.20184259,0.19535118,0.17311247,0.18109739,0.20777544,0.12550066,0.11228244,0.2629299,0.10079922,0.18412961,0.079923786,0.18752654,0.0651991,0.07682179
-0.21869111,-0.3441298,-0.00067154615,0.117023334,0.07510755,-0.014598455,-0.2965841,-0.27605993,-0.09706306,-0.40250456,0.08497151,0.20350535,0.017855264,-0.055500936,0.034695227,-0.059876163,0.052233998,-0.4003884,-0.030825663,0.0117515875,-0.014780081,-0.009691604,-0.2429288,0.15548545,0.17283869,0.1317966,0.17674989,0.1389234,0.1797931,0.24182078,0.15243998,0.15515116,-0.22543912,0.515316,0.15603127,-0.28571764,0.084868565,-0.15522967,-0.028222593,0.021836177,0.07964694,0.094121024,0.2856189,0.1254899,0.11973107,0.16406217,0.012757029,0.42252636,-0.27513438,0.34692895,0.30888376,0.29054758,-0.17807114,-0.43633163,-0.12876506,0.011816776,-0.28086078,-0.19701967,-0.25300074,-0.1890948,-0.4304543,-0.19724998,-0.36645618,-0.18826742,-0.22139373,-0.119376086,-0.07727952,-0.2647787,-0.07804559,-0.28312594,-0.12162196,-0.02483374,0.056675117,-0.2409684,0.15741237,-0.040179305,0.18132827,0.044296253,-0.09165959,0.47528058,0.44678748,0.3729922,0.11792505
