H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi
0.017704805,-0.044972178,-0.23936616,-0.47872913,-0.22946793,-0.014243833,0.097794786,-0.09378072,0.046716925,-0.5232689,-0.3346265,-0.49337083,-0.36708912,-0.34565803,-0.14929658,-0.1504071,-0.06748949,-0.21507992,-0.24881892,-0.3614804,-0.33810648,-0.44297403,-0.45225826,-0.48643315,-0.5375004,-0.42910612,-0.30851793,-0.3724398,-0.48956206,-0.45753226,-0.41534576,-0.32357988,-0.07288874,-0.36918187,-0.026637483,-0.4449234,-0.13412887,-0.43021202,-0.15701619,-0.27940407,-0.49607235,-0.27381065,-0.42533606,-0.23523587,-0.103159554,-0.17042916,-0.36452106,-0.3375118,0.0022309844,-0.35998464,-0.31811658,-0.28284886,0.045301024,-0.20496121,-0.17564943,-0.4264266,-0.11300207,-0.276872,-0.3617521,-0.36724555,-0.32508478,-0.2757181,-0.2594554,-0.3989863,-0.3109563,-0.24606246,-0.33858317,-0.33563957,-0.27682662,-0.3553332,-0.31748426,-0.37086868,-0.32149377,-0.15301627,-0.24142313,-0.3384409,-0.10937498,0.080046915,-0.2769003,-0.22508249,-0.43323827,-0.38065705,-0.42119813
-0.0890901,-0.22381389,-0.04669981,-0.119428426,-0.15480296,-0.17614082,-0.074891664,0.03962179,-0.28193304,-0.35655332,-0.095506914,-0.1351458,0.114891425,0.21227919,0.036631916,-0.038542256,-0.19677566,-0.17955805,-0.28351706,-0.08845946,-0.04352572,0.072636075,-0.02918013,0.06658598,0.13563098,0.0683158,0.10668321,0.14917962,0.029676083,-0.018544832,-0.03134718,0.044809256,-0.14935367,-0.039100546,-0.33989385,-0.38767627,-0.25818893,0.050687253,-0.14756696,0.021019192,0.10628684,0.08049394,-0.16816628,0.16897598,0.19035651,0.15040334,-0.057227727,-0.08335856,-0.16412942,0.124476284,0.09315881,-0.23584315,-0.22004643,-0.3740283,0.008457823,-0.045287568,-0.08275137,-0.13620575,0.040493995,-0.45770562,-0.109183446,-0.30862176,-0.3290377,-0.17605454,-0.40635017,-0.6075309,-0.5796819,-0.34375224,-0.2637935,-0.42992556,-0.5237161,-0.018467855,0.10939022,-0.23322254,0.18713726,-0.021028876,0.15199527,0.15253998,0.12791325,-0.33802727,-0.1641459,-0.09613608,0.0012190768
-0.08955385,0.02181727,0.09013681,-0.055673443,-0.025960237,0.32058623,0.3005906,0.07288751,-0.16267194,-0.024537662,-0.018753244,0.025563072,0.08656468,-0.10780368,0.0597413,0.05985059,-0.28220156,-0.08391726,0.3472168,-0.0049205325,-0.1309734,0.13809685,0.051715303,0.15189981,0.062287655,0.24297827,0.1126461,0.1343602,0.06690918,-0.10526321,-0.15759356,-0.16618581,0.09186081,-0.2551352,-0.18963112,-0.18424225,-0.043116648,-0.10394222,-0.13882685,0.13655148,0.31340864,0.07327944,0.41605932,-0.094186746,-0.20603476,-0.008267922,-0.0897973,-0.13699013,0.15739746,0.09766199,0.0016605179,-0.084309466,0.071637094,-0.20014465,-0.15514623,-0.10712351,0.18030836,0.17892542,0.05591781,0.16259786,-0.008603863,-0.017496103,-0.13041379,0.03177965,0.17961995,0.06909367,0.17210446,-0.12795392,0.15181996,-0.07939639,-0.20256281,0.114194475,0.21338487,0.06285738,-0.14674869,-0.30349532,-0.11764667,-0.06826247,-0.26795983,0.13886316,-0.14361566,-0.06900253,0.062459286
-0.23336276,-0.11240961,-0.11900846,0.08918827,-0.21894407,0.06369378,-0.10139165,-0.25513113,-0.23010693,0.28915238,-0.026935885,0.36183277,0.104485914,-0.041452415,-0.11421731,-0.21533236,-0.29315025,-0.004355667,0.39403826,0.302613,0.00569556,0.09555828,-0.08734304,0.16409868,0.27726638,0.22385766,0.30243912,0.37456048,0.31881002,0.2954951,0.09792778,0.10056207,-0.06813414,0.1702598,-0.21417549,0.26794735,0.17872964,0.39052173,-0.2875082,0.07882622,0.009061305,0.029987708,0.19900621,0.077241264,0.056593385,0.22191246,0.3177064,0.2674316,0.06171934,0.3843258,0.27974463,0.4169959,-0.1999366,0.14041528,0.12352945,0.28391272,0.17712714,0.23511274,0.20515671,0.108208016,0.07515231,-0.063136026,0.14947966,0.007934577,-0.032656435,0.068879664,-0.07575765,0.17715552,0.07712801,0.30429843,-0.13347802,0.1425927,0.05397132,-0.30901337,0.07956889,0.036359943,0.18781415,0.18866366,0.18940929,0.3903801,0.35550675,0.34057972,0.33704734
0.00954149,0.17595083,-0.11308175,0.08937561,0.102228194,0.04736383,0.29188284,0.029680831,-0.054225028,0.40381798,-0.18225454,-0.21451567,-0.145229,0.017285915,-0.106702074,0.03996778,-0.2221481,0.05374935,-0.036467433,-0.2174521,-0.28251204,-0.17633297,-0.123509094,-0.31514502,-0.38520268,-0.28181115,-0.22019769,-0.22930026,-0.24900973,-0.31189352,-0.32347375,0.09910974,-0.035943203,-0.1844188,-0.35640642,0.2897123,-0.21100911,-0.39164728,-0.24256507,-0.31736466,-0.1813876,-0.4154237,0.17524776,-0.15585388,-0.18793495,-0.033051178,-0.11818414,-0.23296799,0.09571794,-0.15582076,-0.19269592,-0.08974037,0.106522486,0.22668871,-0.23649418,-0.3172857,-0.18702443,-0.40588108,-0.3523156,-0.26466534,-0.07666272,-0.08286448,-0.31542987,-0.16302383,-0.17745407,-0.32966897,-0.10335417,-0.2447924,0.1344129,-0.19683631,-0.1912849,-0.14277339,-0.07893458,-0.048720695,-0.24696161,-0.088737644,-0.08384267,-0.041426446,0.021040143,-0.105878055,-0.10384975,-0.30817956,-0.2602729
-0.2715488,-0.10057378,-0.19358602,-0.09579411,-0.19693597,-0.054793894,0.089556634,-0.27766883,-0.008325975,0.16945063,-0.14696643,-0.14951594,-0.24980764,-0.47703037,-0.35118082,-0.1770511,-0.06264396,0.058193434,-0.15357797,-0.17150867,-0.21105243,-0.30394113,-0.2074911,-0.32241523,-0.24521078,-0.32104662,-0.42773256,-0.39656904,-0.3238525,-0.13168137,-0.29018715,-0.43174303,-0.02634566,-0.13353144,0.029257732,0.17883757,0.011396285,-0.25269833,-0.29033792,-0.3031368,-0.21194212,-0.28108394,-0.11599275,-0.48753178,-0.30514494,-0.29017234,-0.34186345,-0.1196108,-0.11481803,-0.11301994,-0.31241366,0.009638175,-0.09912708,0.09737002,-0.12756637,-0.25220773,-0.36275753,-0.43642515,-0.25028664,-0.2531887,-0.4796866,-0.1992987,-0.2353859,-0.3696574,-0.4095239,-0.22526187,-0.3324524,-0.13508676,-0.13066348,-0.17985585,-0.24880268,-0.27942687,-0.3153707,-0.12123813,-0.053617466,-0.3515299,-0.38193613,-0.49137145,-0.31123966,-0.05000757,-0.19194794,-0.12896383,-0.3932569
-0.16105609,-0.18149276,0.11341949,-0.067468144,-0.045786414,0.021889744,-0.335695,-0.05003066,-0.02815433,-0.10003806,-0.03293353,0.016075114,-0.19344142,-0.074059576,-0.29106796,-0.046766393,-0.033674933,-0.18833986,0.012640282,-0.14627145,-0.17653379,-0.16098085,0.3925571,-0.27843943,-0.18715642,-0.11386476,-0.06836431,-0.15028518,-0.1636462,-0.2278545,0.012380855,-0.10248189,-0.19064306,-0.18787101,-0.012188019,-0.10573215,-0.018720515,-0.032179095,-0.13717303,-0.04445543,-0.11800992,-0.042234097,-0.15878847,-0.11047241,0.037179124,-0.009698432,-0.09396956,-0.058672465,-0.04661682,-0.027854213,-0.102335185,-0.22567683,0.13034911,-0.15584764,0.085785724,-0.070651785,-0.20370999,-0.03430359,-0.083409056,0.015375301,-0.38167107,0.06856439,-0.025137879,-0.11924946,0.056355078,0.10109917,0.014862052,-0.021491228,-0.3088959,-0.10698884,-0.12881473,-0.13013855,-0.15639251,0.06995407,0.018825425,-0.17160903,-0.17837584,0.027329247,0.0028067043,-0.020613303,-0.09944803,-0.06825058,0.0064319307
0.25750497,0.26812398,0.2760128,0.12167515,0.20664105,0.029590819,0.07528431,0.18158984,0.009526371,0.2871789,0.2428715,0.27742258,0.13085386,0.06412173,0.2955594,0.22118795,0.07909966,0.10211919,0.22076847,0.2182908,0.22628517,0.14719607,0.21596988,0.08000661,0.20210269,0.25141397,0.13220873,0.16776417,0.034502596,0.108205296,0.21419205,0.16478804,0.03838864,0.18229067,0.038205557,0.16859722,0.2892009,0.11747693,-0.06738361,0.1423918,-0.0050471993,0.2116905,-0.08406183,0.31967086,0.22537307,0.16217852,-0.03588503,-0.034023285,0.25534734,0.1844931,0.15818039,0.12979415,0.22600219,0.20597178,0.33097076,0.0089614,-0.29319936,0.048050802,-0.057687126,0.116236396,0.1510203,0.15032625,0.19642909,0.18669571,0.04876494,0.101010256,0.13046023,0.1850821,0.12785172,0.049162153,0.1926729,0.053789485,-0.13879095,0.09744102,0.20838696,0.31261098,0.066186376,-0.008125018,-0.0063373516,-0.22528195,-0.13994169,-0.02421808,-0.0659844
0.13827251,-0.083556205,-0.012186186,-0.17647083,0.046983343,-0.027715111,0.22622618,0.29239225,-0.02136663,-0.25672033,-0.11278119,0.10136865,0.16212669,0.34117582,0.15988341,0.14293708,0.19954146,0.35148144,-0.14272398,0.12699626,0.14114137,0.2932591,0.12206656,0.2063145,0.22338924,0.24093433,0.33990315,0.23262227,0.18140285,0.19114687,0.26243898,0.054242972,-0.029415522,0.1426255,0.15444857,-0.16547237,-0.17257467,0.3324016,0.050525337,0.30876517,0.113749996,0.26579553,-0.18918286,0.4729426,0.26964805,0.13362086,0.007151039,0.0059361914,-0.021163577,0.25410646,0.24437927,-0.026889361,-0.10963121,-0.020266905,-0.003275431,0.18652917,0.17155574,-0.089167476,0.18858,0.11289238,-0.18414062,0.13143471,-0.06830792,-0.019971823,-0.045653466,0.1265275,-0.0703863,-0.13636875,-0.5542323,-0.1206648,0.018058537,0.35077357,0.09279521,0.014365337,0.09731407,0.31265718,0.30970043,0.21097934,0.12954067,0.10466902,-0.061699577,0.14529064,0.22608022
0.06341258,-0.18498133,-0.31779012,-0.019009158,-0.13691758,-0.090384796,-0.02098228,0.0009002967,-0.055681065,-0.19996057,-0.452232,-0.43657482,-0.29863355,-0.13059765,-0.074243076,-0.046508767,-0.20882106,-0.06593722,-0.05108276,-0.54186356,-0.26865053,-0.3512412,-0.17257142,-0.5244168,-0.57287765,-0.52014977,-0.5241192,-0.35569838,-0.3710629,-0.42700177,-0.15888296,-0.19448283,-0.10844444,-0.3457837,-0.40653858,-0.17498751,-0.5796259,-0.40998307,-0.23243324,-0.3502577,-0.0981407,-0.18272744,-0.11438179,-0.11299248,-0.061002966,-0.19462126,-0.29790753,-0.49517837,-0.042654157,-0.27983618,-0.31377363,0.0056379233,-0.11956093,-0.17395182,-0.031417575,-0.50274813,-0.052300233,-0.35214767,-0.09655191,-0.26857847,0.09929894,-0.3540386,-0.33059287,-0.3396461,-0.45447874,-0.5807939,-0.23324803,-0.27255207,-0.4275595,-0.3444648,-0.4164785,-0.38291043,-0.18717682,0.05338478,0.17396925,-0.16702266,-0.14816548,-0.16816136,-0.27482536,-0.26467478,-0.40391892,-0.50107014,-0.32396635
