H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi
-0.098246254,-0.13137071,-0.5621179,-0.56927186,-0.10627351,0.27630493,-0.12192429,-0.045029953,-0.060588926,-0.120898314,-0.28876102,-0.5991218,-0.5810817,-0.3515092,-0.053069297,-0.086471684,-0.1595245,-0.26189613,-0.12570488,-0.6211856,-0.7316742,-0.5957758,-0.19096181,-0.64033455,-0.66275007,-0.36116225,-0.5035425,-0.17813516,-0.51987416,-0.622061,-0.31729725,-0.49129924,-0.33654603,-0.7140563,-0.5465114,-0.51505697,-0.88107413,-0.59825104,-0.20020625,-0.5183163,-0.5990143,-0.30578026,-0.0037624228,0.114650264,-0.5484842,-0.23915023,-0.30362913,-0.7257063,-0.22626846,-0.47659346,-0.010483462,-0.3423206,-0.2848535,-0.44526884,-0.40460047,-0.6662793,-0.35287866,-0.39872804,-0.38830805,-0.48495007,-1.1977825,-0.2825406,-0.30584177,-0.11725936,-0.10889736,-0.007922359,-0.19077343,-0.09283383,-0.60227615,-0.2478792,-0.4460143,-0.7670931,-0.635028,-0.15650803,-0.5996916,0.027135745,-0.2311245,-0.059696406,-0.19597757,-0.6901744,-0.60947174,-0.6924988,-0.17555968
0.047958832,-0.07714167,0.2202245,-0.06382734,0.06437696,0.14367172,-0.19372381,-0.020443108,-0.04514233,0.035043374,0.48708794,-0.054184996,-0.15894772,-0.052619394,-0.086165726,0.0143755255,-0.33694157,-0.07551935,0.32315058,0.14002788,0.6339761,-0.16809157,-0.18061239,-0.047485568,-0.16334918,-0.050413217,-0.22392546,0.14733201,0.08692569,-0.08521947,-0.13394871,-0.0062002274,-0.0061514666,0.19090523,-0.40375474,-0.16815557,0.7485968,-0.09462129,-0.21350788,-0.034192353,0.030413985,-0.111880966,0.1075031,0.30412585,-0.10602179,-0.084711984,0.35085976,-0.2165037,0.13317618,-0.09525058,0.12884028,-0.1024751,0.15622821,0.23321757,0.37443066,0.25975832,-0.22009608,0.25210264,0.7062176,-0.09997965,0.6123453,-0.1689119,-0.25743553,0.115417026,0.19154808,0.112329595,0.30483803,0.19886774,0.62840265,0.0062441346,-0.3222174,-0.23879854,0.26070493,0.1222104,0.15758687,-0.20932244,0.40877342,0.019293377,0.22803219,-0.08352438,-0.30993274,-0.012594669,0.32515785
-0.21345015,0.010723159,-0.46627212,-0.73336065,-0.45000103,-0.23444283,-0.05055822,-0.1730494,-0.43325648,-0.23046277,-0.5509353,-0.32575607,-0.533531,-0.093220375,-0.5796156,-0.30392915,-0.26918882,0.058499254,-0.38780093,-0.6087343,-0.84586143,-0.37870583,-0.28227413,-0.24871852,-0.14654106,-0.342893,-0.30400473,-0.489877,-0.44416523,-0.44525972,-0.36324114,-0.20645826,-0.20464553,-0.039828483,-0.68200856,0.36820698,-0.8036853,-0.27014464,-0.3540789,-0.5384756,-0.29296625,-0.3550303,-0.47127444,-0.06884398,-0.45803732,-0.4977345,-0.37427282,-0.5015637,-0.19741549,-0.5013414,-0.6947247,-0.5601569,-0.3485826,-0.32545605,-0.72536165,-0.45463315,-0.45608285,-0.45653877,-0.60561955,-0.21701013,0.029567804,-0.43459722,-0.65922654,-0.4047773,-0.41950613,-0.4127531,-0.24088639,0.30696148,-0.010186346,-0.38975385,-0.6148626,-0.7889852,-0.2392954,-0.27534017,-0.8366421,-0.36281666,-0.46539253,-0.103370726,-0.29552948,-0.21369593,-1.025501,-0.4813683,-0.53483325
0.4761581,0.1103542,0.18319955,0.30784726,0.4810475,0.5720516,0.20892146,0.26057008,0.25040603,-0.15286921,0.048494566,0.4535813,0.33321336,0.5038711,0.4694028,0.4143323,0.3364372,0.29869586,0.36306897,0.48100346,0.5899865,0.21059884,0.2228094,0.17205335,0.3690135,0.19722775,0.38117197,0.34642977,0.3485874,0.602536,0.57550377,0.59646016,0.3206959,0.3438474,0.32246444,0.28381044,-0.03724692,0.50732565,0.36638442,0.32846484,0.30333602,0.11446489,0.31951454,0.8192154,0.73990154,0.72662634,0.4969096,0.6561894,0.18552378,0.60104823,0.17228179,0.23910289,0.29474697,0.03681378,0.026845805,0.101741366,0.38628298,0.13709505,0.3065992,0.02324368,-0.2585482,0.47015426,-0.1636945,0.24311703,0.4399792,0.2123359,-0.09745124,0.24315344,0.3692918,0.01669304,0.24393289,0.23858725,0.28210413,-0.003878813,-0.005358867,0.06244762,0.6230172,0.59722686,0.43003416,0.26493353,0.14570439,0.46103695,0.63240916
0.006820317,-0.34873843,-0.1470171,0.07995003,-0.042569183,0.19411504,-0.16576795,0.25766063,-0.03030421,-0.16025022,-0.04527363,0.3762741,0.31243807,0.53283703,-0.111501515,-0.12798199,0.4227883,-0.069438085,0.14483513,-0.067447424,0.14441264,0.22789034,0.2148815,0.46789983,0.081968084,0.24434416,0.0035653843,0.10332488,0.15393433,-0.01738939,0.0911682,0.32638583,0.121354066,-0.20456125,0.17003947,0.37916958,-0.076934226,0.18600254,-0.10435474,0.32520124,0.19027518,0.43952107,-0.2052154,0.09461921,-0.20854664,-0.09276921,-0.102730155,-0.18189767,0.080812275,0.055641342,0.06588087,-0.2974841,0.2098416,0.1375954,0.3892947,-0.17976531,-0.16290277,0.29798386,-0.11444356,-0.33789864,0.1475504,0.072983086,-0.23863131,-0.3978788,-0.697224,-0.08831261,-0.30309176,-0.09088064,0.10991012,-0.36597282,-0.35716018,0.5400511,0.25974151,0.32351768,0.035041094,0.047024284,-0.14342205,0.19426556,0.06970461,0.54095024,-0.30027995,0.14801244,-0.17997065
-0.24617799,-0.416397,0.42610693,0.40637198,-0.24669248,-0.030575477,-0.17356573,0.09715914,-0.16986297,0.12149196,-0.0913791,0.064965814,0.29736525,0.29853082,-0.5272144,0.14992689,0.0890058,-0.34668785,-0.3094618,0.10703248,0.116174825,0.40886673,0.034995627,0.0886526,0.31103206,0.11110674,0.4472824,0.16447528,0.33326045,0.4422364,0.17243545,0.34273225,-0.22949632,0.076949015,-0.14989474,-0.32012656,-0.13622433,-0.18862028,-0.26794997,-0.04622546,-0.028594892,0.004302911,-0.40553683,0.1611143,-0.17640764,0.0683873,0.3358128,0.38188577,-0.08753422,-0.012595936,0.064478435,-0.5062339,0.47991112,0.12564923,0.02171889,0.16086489,0.107701294,0.11520932,0.10697945,0.33055574,-1.2725669,0.34071648,-0.020913506,-0.16430129,0.21646908,0.15350018,0.1290409,0.24955374,0.18413076,0.22140957,-0.21147665,0.031814154,0.13662648,-0.20380625,-0.02105269,0.06278883,-0.080273345,0.154741,0.4179812,0.21258283,-0.27468237,0.034061767,0.0012401866
-0.5825696,-0.040800318,-0.024765452,-0.39788455,-0.038453683,-0.07593572,-0.41870806,-0.49478874,0.044144794,-0.69305104,-0.50422865,-0.35971516,-0.48167259,-0.44898152,0.18796082,0.07043005,-0.13175751,-0.41289136,-0.26667345,-0.32501316,-0.1172779,-0.5024154,0.049145453,-0.27891228,-0.48621747,-0.4648977,-0.6364695,-0.48750526,-0.48421118,-0.18325312,-0.663394,-0.65099525,-0.087162614,0.30536568,-0.14771402,-0.21317805,-0.054905836,-0.41934437,-0.18570985,-0.23645669,-0.566444,-0.3647218,-0.46159303,-0.40653917,-0.11299229,-0.38955477,-0.35672468,-0.11202305,-0.10793698,-0.22297521,0.29652435,0.33014646,0.08456896,-0.25194976,0.0052578566,-0.56802,-0.46356106,0.18997492,-0.5858344,-0.48978245,0.06705945,-0.5846006,0.33004582,-0.20688066,-0.25866625,-0.32113597,-0.2947272,-0.75218475,-0.2427867,-0.16763635,0.07978435,-0.58020604,-0.682056,-0.023262532,-0.07152101,0.105797425,-0.015059403,-0.39486718,-0.0140106715,0.16404109,-0.29153764,-0.021087144,-0.35489988
0.15722553,-0.11608489,0.31978998,0.010593722,-0.23095275,0.012295158,0.11480943,0.16344403,0.24414463,0.12280884,0.45297447,0.3432127,0.3127046,0.057460587,0.3494043,-0.08314251,0.08407415,0.07217405,-0.032128002,0.15395138,0.39232445,0.14827538,-0.54912555,0.3535207,0.628273,0.45955434,0.7009345,0.4523749,0.32757282,0.4306456,0.03928547,0.12258289,-0.046112027,0.20157173,0.20955013,-0.20304221,0.1459938,0.46451396,0.34447533,0.6968702,0.37929183,0.25253934,0.30954713,0.41061154,0.5517379,0.1126716,0.19964519,0.4750503,0.06018332,0.19244473,0.23136543,0.25531468,-0.43539125,0.025203465,0.27449182,0.47043326,0.6166123,0.8023383,0.082943395,0.5601331,0.24664834,0.5273426,0.5387009,0.60080487,0.674131,0.45445144,0.6978223,0.24247469,0.515455,0.78763014,0.8354067,0.38974997,0.1332528,-0.022387767,0.2429903,0.22119226,0.39482412,-0.1357383,-0.25522953,-0.4923629,0.47059187,0.16142921,0.28239563
-0.033383287,-0.06636458,-0.18853714,-0.43257535,-0.3332453,-0.16319907,-0.1622771,0.054300293,-0.3605027,-0.23806795,-0.20650627,-0.41749662,-0.46040472,-0.40391195,-0.17725073,-0.25499323,-0.22524935,0.050895758,-0.14475295,-0.031262975,0.18650663,-0.2600639,-0.32112873,-0.3540497,-0.33482924,-0.18450485,-0.347594,-0.338628,-0.3977307,-0.04345933,-0.099967666,-0.42442894,0.18427108,0.035426423,-0.17491946,0.3572185,-0.028051706,0.36922735,-0.033281773,-0.32648912,-0.9500684,-0.35301456,-0.1130181,-0.37506193,-0.077108,-0.3691459,-0.3007047,0.07682989,-0.035793774,-0.06259717,-0.09125463,-0.015258667,-0.23270002,0.2770775,-0.103521414,0.33441454,0.16528666,-0.012920667,-0.04111367,0.0791927,0.51381695,-0.17514935,0.04616255,-0.5615134,-0.106183805,-0.15993841,0.23577674,-0.081243105,0.06003697,0.14158338,0.38938951,-0.46863616,-0.5050472,-0.19881688,0.015411979,-0.06697421,-0.45248318,-0.09747078,-0.46403232,-0.27976295,-0.10821096,-0.027914388,0.05563564
-0.13736565,-0.16059595,-0.18599793,-0.604753,-0.478307,0.110815875,-0.30811915,-0.30478802,-0.07364855,-0.2399247,-0.18583634,-0.19405967,-0.13567881,0.021786857,-0.35044566,-0.33861858,-0.6115156,-0.55982924,0.075820506,-0.22754921,-0.5008774,-0.3356643,-0.23230298,-0.52093315,-0.33956158,-0.32089382,-0.28313896,-0.3457128,-0.5302835,-0.56506974,-0.5464624,0.094178766,-0.22128905,-0.8787391,-0.9614724,-0.51600647,-0.4870969,-0.67023224,-0.304582,-0.34075195,-0.38311818,-0.63512117,-0.32833135,-0.4934119,-0.6520325,-0.40414813,-0.69530076,-0.87219805,-0.06717646,-0.6784392,-1.1841475,-0.71568096,-0.06970219,-0.8603193,-0.7740124,-0.15105096,-0.059149664,-0.4009853,-0.261249,0.044509523,-0.46059415,-0.05408115,-0.4683608,-0.23316514,-0.049128298,0.025714325,0.2440823,0.14725208,0.08080296,-0.18191841,-0.11213117,-0.54354256,-0.73162067,-0.194276,-0.4653075,-1.1343397,-0.68601465,-0.51919246,-0.5329845,-1.114048,-0.9299613,-0.9041422,-0.5242301
-0.078268185,-0.08409087,0.261639,0.38275138,-0.12485222,-0.24068357,-0.33067814,-0.28357235,-0.08289058,0.14021145,0.008911505,0.3962172,0.06683437,-0.095562585,0.066277504,0.038405348,-0.4416547,-0.44935673,0.44546026,-0.023121502,-0.046861432,0.08036311,-0.25244787,0.41978496,0.4109509,0.25779784,0.12252048,0.2530907,0.16723451,0.46133652,0.04143461,-0.25075093,0.07625823,-0.27020478,-0.40828303,-0.2643268,-0.13222523,0.10876232,-0.05440071,0.13674483,0.16354363,-0.19594206,0.27293292,-0.12401975,-0.21631843,-0.25419348,-0.036275316,-0.1683216,0.020999322,-0.17754073,0.14456634,-0.008038028,-0.29162347,-0.46708637,0.16517581,-0.21058457,-0.0860561,0.021334648,0.049637567,0.29498795,0.22973351,-0.33093008,-0.08623476,0.23615454,0.16694774,0.040463634,-0.54682225,0.06262627,0.43713313,-0.0038705026,-0.0017781327,-0.18854232,-0.1517598,0.059300464,-0.008757779,-0.03884544,-0.041523576,-0.33486035,-0.092167355,-0.05885132,-0.2754297,-0.08302992,-0.13162364
-0.2118558,-0.099474385,-0.35925874,-0.07297681,-0.188103,-0.21818165,-0.09576784,-0.11374212,-0.28945026,-0.22832252,-0.167982,-0.1489131,-0.12827788,-0.02944304,0.042008866,-0.061821938,-0.106333666,-0.15013961,-0.12479501,-0.14671011,-0.032782964,-0.26184136,-0.13148911,0.27106124,0.22371158,-0.050759904,-0.03510751,-0.08478167,0.039288968,-0.13239348,0.16828978,-0.014007787,-0.045930773,-0.3747303,-0.46882096,0.14975311,-0.5113059,-0.24673831,-0.22022018,-0.108157255,-0.14341123,-0.12373742,0.09511023,0.32234246,0.15901975,0.054565225,0.17917039,0.22862728,-0.0234406,0.105470255,0.33508915,-0.26316077,-0.18360706,0.027369594,-0.13956515,-0.020241793,-0.29247895,-0.09161955,0.13386726,0.20461142,-0.58997065,0.14546536,0.5527566,0.15097785,0.58240825,0.40946925,0.3089611,0.3964488,0.3225605,0.18594947,-0.4554546,0.20396392,-0.15826692,-0.13583761,0.025456658,0.5991113,0.38744703,0.0025794143,-0.060554795,0.14354743,0.024074031,0.011345594,0.18151587
0.18809901,0.020592974,-0.17495568,0.19597788,0.101205796,-0.18935633,0.38510293,0.11615059,0.19463325,-0.02862668,0.0017574835,-0.15341666,-0.29716694,-0.04052905,0.10057906,0.32545185,0.11073924,-0.06221464,0.17581323,-0.2818687,-0.113076925,-0.24116556,0.43978342,-0.26893395,0.12131072,-0.28365085,-0.21084386,-0.13404027,-0.04561656,0.07818416,-0.38442647,0.22040176,0.080876164,-0.112459436,0.16997953,-0.0069988593,-0.3860092,-0.006676812,-0.02300015,-0.4056563,-0.08996672,-0.30999678,0.30418274,-0.18525738,-0.3064127,0.073329315,-0.34578243,0.33540517,0.11874533,-0.29087472,-0.055582747,-0.02402869,0.14571087,-0.114888445,-0.40912807,-0.30153483,0.03658453,-0.2129259,0.15062611,-0.04691598,0.35277072,0.15869807,-0.15196446,0.019221796,0.010000889,-0.41749844,-0.020174738,0.055855125,0.63340306,0.042213432,0.0152420625,0.07905014,-0.2268001,0.19572243,0.09038524,-0.11148399,-0.06960987,-0.27006537,-0.39527628,-0.20730738,0.07892425,-0.018419873,-0.25968748
-0.11528022,0.07598063,-0.2479281,-0.1484646,-0.18542373,-0.40639266,-0.07402229,0.10834959,-0.17055477,-0.29207537,-0.39651716,-0.24705425,-0.18669981,-0.2589912,-0.39885062,-0.46636975,-0.13977814,0.18454479,0.014281524,-0.21946007,0.379321,-0.031690534,-0.026357127,-0.0036456198,0.09689624,-0.0011720771,-0.0049014296,0.07764809,-0.028593132,-0.21005379,-0.098489605,-0.1052126,0.01415623,-0.5413338,-0.10926016,-0.2508235,-0.5298257,-0.13290192,0.008179111,-0.107855454,0.27974424,-0.014513833,0.21374445,-0.04452143,-0.17633009,-0.002145313,0.16993243,-0.4001936,0.015176722,-0.27218914,-0.059401266,-0.57203114,-0.24616139,-0.28955516,-0.2788326,0.15835473,0.28925803,-0.1267984,0.056958854,0.37203526,-0.51952106,0.01986142,-0.38216248,0.07335446,-0.17954504,-0.18038535,-0.32236105,-0.14517821,-0.3859548,0.275635,-0.3325173,0.33359504,0.085998036,-0.20228627,-0.008201793,-0.3847845,-0.20887579,0.13889371,0.101546064,-0.11257571,-0.25700048,-0.2550567,0.29674906
